Date,Weekday,Month,Last trading day of month,First trading day of month,End of Quarter,Closes down 1d,Closes up in a row 2d,Closes up in a row 3d,Closes up in a row 4d,Closes up in a row 5d,Closes up in a row 5d S(1d),Closes down in a row 2d,Closes down in a row 3d,Closes down in a row 4d,Closes down in a row 5d,Day,Daily return,Lowest volume 5d,Daily return 5d,OPEX week,Tomorrow is OPEX Friday,Today is OPEX Friday,Before OPEX week,Highest closing price of the month,Daily return S(1d),First trading day of month S(1d),Thursday before Labor Day,Friday before Labor Day,Friday before Columbus Day,Thursday before Pres Day,Closes high 4d,Closes low 5d,Closes low 5d S(1d),Closes low 5d U(10d),Closes high 5d,Closes high 7d S(1d),Closes low 7d,Closes low 8d,Intraday high 10d,Closes high 10d,Closes low 10d,Closes high 10d S(1d),Closes low 10d U(5d),Intraday low 10d S(1d),Closes low 10d S(1d),Closes up low 10d,Closes up low 20d,Intraday low 20d,Intraday high 20d,Closes low 20d S(1d),Closes low 20d S(2d),Highest close 20d,Highest close 20d S(1d),Intraday low 20d S(1d),Closes high 20d,Closes low 50d,Closes high 50d,Closes low 50d S(1d),Closes low 50d S(4d),Closes high 50d U(10d),Closes high 50d S(1d),Closes high 50d S(2d),Closes high 50d S(3d),Closes high 50d S(5d),Intraday high 50d,Closes up SMA 200,Closes up SMA 10,Closes up SMA 10 S(1d),Crosses down SMA 50,RSI 2d closes down 2,RSI 2d closes up 85,RSI 2d closes up 90,RSI 2d crosses over 99,RSI 2d crosses down 5 S(1d),ADX 14d closes up 20,Closes up 2pct 3d,Closes up 2pct 1d,Closes range down 1pct 1d,Closes down 1.75pct 1d S(1d),Closes up 5d,Closes up 20d,Bullish,Unfulfilled gap up,Unfulfilled gap down,Gap down 1d,Gap up 1pct 1d,Closes top 10pct,Closes top 15pct,Closes top 25pct,Closes bottom 10pct,Closes bottom 15pct,Closes bottom 25pct,Gap down in a row 5d,Higher high 1d,Lower low 1d,Higher high S(1d),Lower low S(1d),Unfulfilled gap up S(1d),Unfulfilled gap down S(1d),Unfulfilled gap up in a row 3d,Unfulfilled gap down in a row 2d,Gap down 0.5pct,Gap down 1d S(1d),Closes down 1d S(1d),Inside,Outside,Inside S(1d),Outside S(1d),Closes down 1pct 1d S(5d),Closes up open 1pct,Closes down 3d,Closes down 7d,Closes in top 10pct 10d,Closes up 0.25pct 1d,Lowest range 10d,Lowest range 60d,Highest range 10d S(1d),Opens down low 1d,Closes up high 1d,Falls 1.5X ATR 20d S(1d),Worst 1d decline 10d,Closes bottom 25pct in a row 4d,Closes up SMA5 in a row 10d,Rally in 10d,Rate of decline slowed in a row 2d,Biggest decline 4d,Lower HLC in a row 3d,Closes down 1pct in a row 3d
2014-05-16,Fri,5,False,False,False,False,False,False,False,False,False,False,False,False,False,16,0.3468516542155742,False,0.047882528197495944,True,False,True,False,False,-0.8780281392150591,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,0.6499999999999773,0.6199999999999761,2.240000000000009,False,False,False,False,False,False,False,False,False,False,False
2014-05-19,Mon,5,False,False,False,False,True,False,False,False,False,False,False,False,False,19,0.3669236905078366,True,-0.5480029507851203,True,False,False,False,False,0.3468516542155742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.6499999999999773,0.6199999999999761,2.240000000000009,False,True,False,False,False,False,False,False,False,False,False
2014-05-20,Tue,5,False,False,False,True,False,False,False,False,False,False,False,False,False,20,-0.6304969799724502,False,-1.2686881448725984,True,False,False,False,False,0.3669236905078366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.6499999999999773,0.6199999999999761,2.240000000000009,False,False,False,False,False,False,False,False,False,False,False
2014-05-21,Wed,5,False,False,False,False,False,False,False,False,False,False,False,False,False,21,0.8424420154625301,False,0.03702528297895302,True,False,False,False,False,-0.6304969799724502,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.6499999999999773,0.6199999999999761,2.240000000000009,False,True,False,False,False,False,False,False,False,False,False
2014-05-22,Thu,5,False,False,False,False,True,False,False,False,False,False,False,False,False,22,0.24321894992862525,True,1.1686232657417195,False,True,False,False,False,0.8424420154625301,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.6499999999999773,0.6199999999999761,2.240000000000009,False,True,False,False,False,False,False,False,False,False,False
2014-05-23,Fri,5,False,False,False,False,True,True,False,False,False,False,False,False,False,23,0.40086502452660877,True,1.22307896835947,False,False,False,False,False,0.24321894992862525,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6499999999999773,0.6199999999999761,2.240000000000009,False,True,False,False,False,False,False,False,False,False,False
2014-05-27,Tue,5,False,False,False,False,True,True,True,False,False,False,False,False,False,27,0.6146572104019032,False,1.4729257179188382,False,False,False,False,False,0.40086502452660877,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6300000000000239,0.6199999999999761,2.240000000000009,False,True,False,False,False,False,False,False,False,False,False
2014-05-28,Wed,5,False,False,False,True,False,False,False,False,False,False,False,False,False,28,-0.07309941520469154,False,2.042122100773125,False,False,False,False,False,0.6146572104019032,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.6300000000000239,0.6199999999999761,2.240000000000009,False,False,False,False,False,False,False,False,True,False,False
2014-05-29,Thu,5,False,False,False,False,False,False,False,False,False,False,False,False,False,29,0.5172954331696067,False,1.7131073864537605,False,False,False,False,False,-0.07309941520469154,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.6300000000000239,0.6199999999999761,2.240000000000009,False,True,False,False,False,False,False,False,False,False,False
2014-05-30,Fri,5,True,False,False,False,True,False,False,False,False,False,False,False,False,30,0.16114778811664454,False,1.6298327970884596,False,False,False,False,True,0.5172954331696067,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.6300000000000239,0.6199999999999761,2.240000000000009,False,True,False,False,False,False,False,False,False,False,False
2014-06-02,Mon,6,False,True,False,False,True,True,False,False,False,False,False,False,False,2,0.11417894955365604,False,1.3396375098502888,False,False,False,False,False,0.16114778811664454,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,0.6300000000000239,0.6199999999999761,1.5999999999999943,False,True,False,False,False,False,False,False,False,False,False
2014-06-03,Tue,6,False,False,False,True,False,False,False,False,False,False,False,False,False,3,-0.051840331778119086,False,0.6683375104427736,False,False,False,False,False,0.11417894955365604,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,0.6300000000000239,0.6199999999999761,1.5999999999999943,False,False,False,False,False,False,False,False,True,False,False
2014-06-04,Wed,6,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0.20228215767634783,True,0.9457623576131224,False,False,False,False,False,-0.051840331778119086,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,0.6300000000000239,0.6199999999999761,1.5999999999999943,False,True,False,False,False,True,False,False,False,False,False
2014-06-05,Thu,6,False,False,False,False,True,False,False,False,False,False,False,False,False,5,0.6522076712045077,False,1.0812496751052558,False,False,False,False,False,0.20228215767634783,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.6300000000000239,0.6199999999999761,1.1599999999999966,False,True,False,False,False,True,False,False,False,False,False
2014-06-06,Fri,6,False,False,False,False,True,True,False,False,False,False,False,False,False,6,0.4782720493700321,False,1.4012871081585887,False,False,False,False,False,0.6522076712045077,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6300000000000239,0.6199999999999761,1.950000000000017,False,True,False,False,False,True,False,False,False,False,False
2014-06-09,Mon,6,False,False,False,False,True,True,True,False,False,False,False,False,False,9,0.10236462278636616,False,1.3893208916537114,False,False,False,True,False,0.4782720493700321,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.6300000000000239,0.6199999999999761,1.950000000000017,False,True,False,False,False,True,False,False,False,False,False
2014-06-10,Tue,6,False,False,False,False,True,True,True,True,False,False,False,False,False,10,0.010225994477952582,False,1.4522821576763434,False,False,False,True,False,0.10236462278636616,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,0.6500000000000057,0.6199999999999761,1.950000000000017,False,False,False,False,False,True,False,False,False,False,False
2014-06-11,Wed,6,False,False,False,True,False,False,False,False,True,False,False,False,False,11,-0.3476482617586929,False,0.895491485066513,False,False,False,True,False,0.010225994477952582,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.6400000000000148,0.6199999999999761,1.950000000000017,True,False,False,True,False,False,False,False,True,False,False
2014-06-12,Thu,6,False,False,False,True,False,False,False,False,False,True,False,False,False,12,-0.7079827621588319,False,-0.467986628953454,False,False,False,True,False,-0.3476482617586929,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,0.6400000000000148,0.6199999999999761,1.950000000000017,False,False,False,True,False,False,False,False,True,False,False
2014-06-13,Fri,6,False,False,False,False,False,False,False,False,False,False,False,False,False,13,0.30484654335021233,False,-0.6397788924147774,False,False,False,True,False,-0.7079827621588319,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,0.6400000000000148,0.6199999999999761,1.950000000000017,False,False,False,False,False,False,False,False,False,False,False
2014-06-16,Mon,6,False,False,False,False,True,False,False,False,False,False,False,False,False,16,0.082418997578948,False,-0.6595766438286188,True,False,False,False,False,0.30484654335021233,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,0.6400000000000148,0.6199999999999761,1.950000000000017,False,False,False,False,False,False,False,False,False,False,False
2014-06-17,Tue,6,False,False,False,False,True,True,False,False,False,False,False,False,False,17,0.2779350455504703,False,-0.3936605316973374,True,False,False,False,False,0.082418997578948,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.6400000000000148,0.6199999999999761,1.950000000000017,False,True,False,False,False,False,False,False,False,False,False
2014-06-18,Wed,6,False,False,False,False,True,True,True,False,False,False,False,False,False,18,0.7339732074115757,False,0.6874615226759806,True,False,False,False,False,0.2779350455504703,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.6400000000000148,0.6199999999999761,1.950000000000017,False,True,False,False,False,False,False,False,False,False,False
2014-06-19,Thu,6,False,False,False,False,True,True,True,True,False,False,False,False,False,19,0.11209619891980882,False,1.5190658261857948,True,True,False,False,False,0.7339732074115757,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.6400000000000148,0.6199999999999761,1.9699999999999989,False,True,False,False,False,False,False,False,False,False,False
2014-06-20,Fri,6,False,False,False,True,False,False,False,False,True,False,False,False,False,20,-0.27483713355048733,False,0.9323649101117715,True,False,True,False,False,0.11209619891980882,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4000000000000057,0.4000000000000057,1.9699999999999989,False,False,False,False,False,False,False,False,True,False,False
2014-06-23,Mon,6,False,False,False,True,False,False,False,False,False,True,False,False,False,23,-0.030621618862913813,True,0.8183643007874775,False,False,False,False,False,-0.27483713355048733,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,0.4000000000000057,0.4000000000000057,1.9699999999999989,False,False,False,False,False,False,False,True,False,False,False
2014-06-24,Tue,6,False,False,False,True,False,False,False,False,False,True,True,False,False,24,-0.6024096385542244,False,-0.06672483703742405,False,False,False,False,False,-0.030621618862913813,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.4000000000000057,0.4000000000000057,1.9699999999999989,False,False,False,False,False,False,False,False,True,False,False
2014-06-25,Wed,6,False,False,False,False,False,False,False,False,False,False,False,False,False,25,0.451977401129966,False,-0.34647916029755255,False,False,False,False,False,-0.6024096385542244,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,0.4000000000000057,0.4000000000000057,2.0200000000000102,True,False,False,False,False,False,False,False,False,False,False
2014-06-26,Thu,6,False,False,False,True,False,False,False,False,False,False,False,False,False,26,-0.07158196134574579,False,-0.5293159609120468,False,False,False,False,False,0.451977401129966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.4000000000000057,0.4000000000000057,2.0200000000000102,False,False,False,False,False,False,False,False,False,False,False
2014-06-27,Fri,6,False,False,False,False,False,False,False,False,False,False,False,False,False,27,0.1944330740892397,False,-0.06124323772583873,False,False,False,False,False,-0.07158196134574579,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0.4000000000000057,0.4000000000000057,2.0200000000000102,False,True,False,False,False,False,False,False,False,False,False
2014-06-30,Mon,6,True,False,True,True,False,False,False,False,False,False,False,False,False,30,-0.051067306710239624,True,-0.08168266285480952,False,False,False,False,False,0.1944330740892397,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.4000000000000057,0.4000000000000057,2.0200000000000102,False,False,False,False,False,False,False,False,False,False,False
2014-07-01,Tue,7,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0.6693235234007888,False,1.1967128916281489,False,False,False,False,False,-0.051067306710239624,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.4000000000000057,0.4000000000000057,2.0200000000000102,False,True,False,False,False,False,False,False,False,False,False
2014-07-02,Wed,7,False,False,False,False,True,False,False,False,False,False,False,False,False,2,0.10150738466223608,True,0.8436445444319318,False,False,False,False,False,0.6693235234007888,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.4000000000000057,0.4000000000000057,2.0200000000000102,False,False,False,False,False,False,False,False,False,False,False
2014-07-03,Thu,7,False,False,False,False,True,True,False,False,False,False,False,False,False,3,0.4918115905288234,False,1.4121981170691633,False,False,False,False,False,0.10150738466223608,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.4000000000000057,0.4000000000000057,2.0200000000000102,False,True,False,False,False,False,False,False,False,False,False
2014-07-07,Mon,7,False,False,False,True,False,False,False,False,False,False,False,False,False,7,-0.3481331987891023,False,0.8630374834031285,False,False,False,False,False,0.4918115905288234,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5199999999999818,0.4000000000000057,2.0200000000000102,False,False,False,False,False,False,False,False,True,False,False
2014-07-08,Tue,7,False,False,False,True,False,False,False,False,False,True,False,False,False,8,-0.6430054174472066,False,0.2656856734110091,False,False,False,True,False,-0.3481331987891023,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,0.5199999999999818,0.4000000000000057,2.0200000000000102,True,False,False,True,False,False,False,False,True,False,False
2014-07-09,Wed,7,False,False,False,False,False,False,False,False,False,False,False,False,False,9,0.4484304932735439,False,0.045678323098008455,False,False,False,True,False,-0.6430054174472066,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,0.5199999999999818,0.4000000000000057,2.0200000000000102,False,False,False,False,False,False,False,False,False,False,False
2014-07-10,Thu,7,False,False,False,True,False,False,False,False,False,False,False,False,False,10,-0.39569805194805685,False,-0.45124980986664953,False,False,False,True,False,0.4484304932735439,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.5199999999999818,0.4000000000000057,1.5300000000000011,True,False,False,False,False,False,False,False,False,False,False
2014-07-11,Fri,7,False,False,False,False,False,False,False,False,False,False,False,False,False,11,0.13751655291840414,False,-0.8022199798183527,False,False,False,True,False,-0.39569805194805685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,0.5199999999999818,0.4000000000000057,1.8000000000000114,False,False,False,False,False,False,False,False,False,False,False
2014-07-14,Mon,7,False,False,False,False,True,False,False,False,False,False,False,False,False,14,0.5035349168404313,True,0.04556731304743433,False,False,False,True,False,0.13751655291840414,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.4200000000000159,0.4000000000000057,1.8000000000000114,False,True,False,False,False,False,False,False,False,False,False
2014-07-15,Tue,7,False,False,False,True,False,False,False,False,False,False,False,False,False,15,-0.18724696356275938,False,0.5044843049327286,True,False,False,False,False,0.5035349168404313,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.4200000000000159,0.4000000000000057,1.8000000000000114,False,False,False,False,False,False,False,False,False,False,False
